EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 11-10-2017
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : minimum temperature in 0.1 &#176;C
30-34 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 123265) of GERMANY, HAMBURG-KIRCHWERDER (STAID: 4181)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TN, Q_TN
  4181,123265,19881009,   84,    0
  4181,123265,19881010,   74,    0
  4181,123265,19881011,   18,    0
  4181,123265,19881012,   94,    0
  4181,123265,19881013,  102,    0
  4181,123265,19881014,   98,    0
  4181,123265,19881015,  110,    0
  4181,123265,19881016,   98,    0
  4181,123265,19881017,   72,    0
  4181,123265,19881018,   62,    0
  4181,123265,19881019,   80,    0
  4181,123265,19881020,   85,    0
  4181,123265,19881021,   84,    0
  4181,123265,19881022,   90,    0
  4181,123265,19881023,  100,    0
  4181,123265,19881024,   60,    0
  4181,123265,19881025,   24,    0
  4181,123265,19881026,  -10,    0
  4181,123265,19881027,   72,    0
  4181,123265,19881028,   90,    0
  4181,123265,19881029,   22,    0
  4181,123265,19881030,    4,    0
  4181,123265,19881031,   30,    0
  4181,123265,19881101,   40,    0
  4181,123265,19881102,   28,    0
  4181,123265,19881103,  -28,    0
  4181,123265,19881104,  -58,    0
  4181,123265,19881105,  -35,    0
  4181,123265,19881106,    6,    0
  4181,123265,19881107,   31,    0
  4181,123265,19881108,    4,    0
  4181,123265,19881109,  -14,    0
  4181,123265,19881110,    5,    0
  4181,123265,19881111,   55,    0
  4181,123265,19881112,   80,    0
  4181,123265,19881113,   70,    0
  4181,123265,19881114,   65,    0
  4181,123265,19881115,   65,    0
  4181,123265,19881116,   80,    0
  4181,123265,19881117,   55,    0
  4181,123265,19881118,   55,    0
  4181,123265,19881119,    0,    0
  4181,123265,19881120,  -32,    0
  4181,123265,19881121,  -56,    0
  4181,123265,19881122,  -70,    0
  4181,123265,19881123,   -6,    0
  4181,123265,19881124,   56,    0
  4181,123265,19881125,   76,    0
  4181,123265,19881126,   62,    0
  4181,123265,19881127,   44,    0
  4181,123265,19881128,   38,    0
  4181,123265,19881129,    0,    0
  4181,123265,19881130,  -30,    0
  4181,123265,19881201,  -36,    0
  4181,123265,19881202,  -40,    0
  4181,123265,19881203,  -28,    0
  4181,123265,19881204,  -18,    0
  4181,123265,19881205,   36,    0
  4181,123265,19881206,   15,    0
  4181,123265,19881207,    0,    0
  4181,123265,19881208,    0,    0
  4181,123265,19881209,   30,    0
  4181,123265,19881210,   38,    0
  4181,123265,19881211,   80,    0
  4181,123265,19881212,   32,    0
  4181,123265,19881213,   18,    0
  4181,123265,19881214,    5,    0
  4181,123265,19881215,  -25,    0
  4181,123265,19881216,  -22,    0
  4181,123265,19881217,   10,    0
  4181,123265,19881218,   44,    0
  4181,123265,19881219,   50,    0
  4181,123265,19881220,   -3,    0
  4181,123265,19881221,    2,    0
  4181,123265,19881222,   82,    0
  4181,123265,19881223,   78,    0
  4181,123265,19881224,   54,    0
  4181,123265,19881225,   26,    0
  4181,123265,19881226,   84,    0
  4181,123265,19881227,   74,    0
  4181,123265,19881228,   50,    0
  4181,123265,19881229,   76,    0
  4181,123265,19881230,   54,    0
  4181,123265,19881231,   22,    0
  4181,123265,19890101,   30,    0
  4181,123265,19890102,   55,    0
  4181,123265,19890103,  -10,    0
  4181,123265,19890104,  -10,    0
  4181,123265,19890105,   32,    0
  4181,123265,19890106,   10,    0
  4181,123265,19890107,   10,    0
  4181,123265,19890108,   56,    0
  4181,123265,19890109,   82,    0
  4181,123265,19890110,   50,    0
  4181,123265,19890111,   -2,    0
  4181,123265,19890112,   -2,    0
  4181,123265,19890113,   35,    0
  4181,123265,19890114,   36,    0
  4181,123265,19890115,   42,    0
  4181,123265,19890116,   82,    0
  4181,123265,19890117,   26,    0
  4181,123265,19890118,   20,    0
  4181,123265,19890119,   30,    0
  4181,123265,19890120,  -15,    0
  4181,123265,19890121,  -15,    0
  4181,123265,19890122,   50,    0
  4181,123265,19890123,   30,    0
  4181,123265,19890124,  -10,    0
  4181,123265,19890125,  -35,    0
  4181,123265,19890126,  -55,    0
  4181,123265,19890127,  -40,    0
  4181,123265,19890128,  -15,    0
  4181,123265,19890129,   30,    0
  4181,123265,19890130,   30,    0
  4181,123265,19890131,   54,    0
  4181,123265,19890201,   28,    0
  4181,123265,19890202,   15,    0
  4181,123265,19890203,   10,    0
  4181,123265,19890204,   22,    0
  4181,123265,19890205,   30,    0
  4181,123265,19890206,   30,    0
  4181,123265,19890207,   76,    0
  4181,123265,19890208,   24,    0
  4181,123265,19890209,   -5,    0
  4181,123265,19890210,   -6,    0
  4181,123265,19890211,  -18,    0
  4181,123265,19890212,   30,    0
  4181,123265,19890213,   25,    0
  4181,123265,19890214,   30,    0
  4181,123265,19890215,   30,    0
  4181,123265,19890216,    6,    0
  4181,123265,19890217,  -15,    0
  4181,123265,19890218,   15,    0
  4181,123265,19890219,   75,    0
  4181,123265,19890220,   44,    0
  4181,123265,19890221,   10,    0
  4181,123265,19890222,  -20,    0
  4181,123265,19890223,   22,    0
  4181,123265,19890224,    5,    0
  4181,123265,19890225,   36,    0
  4181,123265,19890226,   25,    0
  4181,123265,19890227,   25,    0
  4181,123265,19890228,   24,    0
  4181,123265,19890301,    5,    0
  4181,123265,19890302,   22,    0
  4181,123265,19890303,   15,    0
  4181,123265,19890304,   30,    0
  4181,123265,19890305,   64,    0
  4181,123265,19890306,   48,    0
  4181,123265,19890307,   38,    0
  4181,123265,19890308,   54,    0
  4181,123265,19890309,   30,    0
  4181,123265,19890310,   70,    0
  4181,123265,19890311,   66,    0
  4181,123265,19890312,   30,    0
  4181,123265,19890313,   50,    0
  4181,123265,19890314,   35,    0
  4181,123265,19890315,   45,    0
  4181,123265,19890316,   10,    0
  4181,123265,19890317,   20,    0
  4181,123265,19890318,   -6,    0
  4181,123265,19890319,   15,    0
  4181,123265,19890320,   70,    0
  4181,123265,19890321,   20,    0
  4181,123265,19890322,   18,    0
  4181,123265,19890323,   26,    0
  4181,123265,19890324,   42,    0
  4181,123265,19890325,   48,    0
  4181,123265,19890326,   20,    0
  4181,123265,19890327,   25,    0
  4181,123265,19890328,   68,    0
  4181,123265,19890329,   50,    0
  4181,123265,19890330,   23,    0
  4181,123265,19890331,   85,    0
  4181,123265,19890401,   16,    0
  4181,123265,19890402,  -10,    0
  4181,123265,19890403,  -25,    0
  4181,123265,19890404,  -10,    0
  4181,123265,19890405,   22,    0
  4181,123265,19890406,   26,    0
  4181,123265,19890407,   62,    0
  4181,123265,19890408,   45,    0
  4181,123265,19890409,   23,    0
  4181,123265,19890410,   50,    0
  4181,123265,19890411,   90,    0
  4181,123265,19890412,  115,    0
  4181,123265,19890413,  105,    0
  4181,123265,19890414,   85,    0
  4181,123265,19890415,   82,    0
  4181,123265,19890416,   60,    0
  4181,123265,19890417,   24,    0
  4181,123265,19890418,   15,    0
  4181,123265,19890419,   42,    0
  4181,123265,19890420,   42,    0
  4181,123265,19890421,   50,    0
  4181,123265,19890422,   40,    0
  4181,123265,19890423,   45,    0
  4181,123265,19890424,   30,    0
  4181,123265,19890425,   50,    0
  4181,123265,19890426,   36,    0
  4181,123265,19890427,   30,    0
  4181,123265,19890428,   20,    0
  4181,123265,19890429,   20,    0
  4181,123265,19890430,   20,    0
  4181,123265,19890501,   15,    0
  4181,123265,19890502,  110,    0
  4181,123265,19890503,   90,    0
  4181,123265,19890504,   82,    0
  4181,123265,19890505,   93,    0
  4181,123265,19890506,   82,    0
  4181,123265,19890507,   50,    0
  4181,123265,19890508,   76,    0
  4181,123265,19890509,   85,    0
  4181,123265,19890510,   70,    0
  4181,123265,19890511,   72,    0
  4181,123265,19890512,   92,    0
  4181,123265,19890513,   80,    0
  4181,123265,19890514,   50,    0
  4181,123265,19890515,   38,    0
  4181,123265,19890516,   65,    0
  4181,123265,19890517,  112,    0
  4181,123265,19890518,   70,    0
  4181,123265,19890519,   85,    0
  4181,123265,19890520,  102,    0
  4181,123265,19890521,  100,    0
  4181,123265,19890522,   62,    0
  4181,123265,19890523,   85,    0
  4181,123265,19890524,  110,    0
  4181,123265,19890525,  126,    0
  4181,123265,19890526,  122,    0
  4181,123265,19890527,  100,    0
  4181,123265,19890528,   80,    0
  4181,123265,19890529,   93,    0
  4181,123265,19890530,   60,    0
  4181,123265,19890531,   60,    0
  4181,123265,19890601,   85,    0
  4181,123265,19890602,   57,    0
  4181,123265,19890603,   52,    0
  4181,123265,19890604,   95,    0
  4181,123265,19890605,   90,    0
  4181,123265,19890606,   95,    0
  4181,123265,19890607,   60,    0
  4181,123265,19890608,   95,    0
  4181,123265,19890609,   95,    0
  4181,123265,19890610,   85,    0
  4181,123265,19890611,  125,    0
  4181,123265,19890612,  100,    0
  4181,123265,19890613,   95,    0
  4181,123265,19890614,  105,    0
  4181,123265,19890615,  105,    0
  4181,123265,19890616,   85,    0
  4181,123265,19890617,  115,    0
  4181,123265,19890618,  140,    0
  4181,123265,19890619,  145,    0
  4181,123265,19890620,  155,    0
  4181,123265,19890621,  150,    0
  4181,123265,19890622,  160,    0
  4181,123265,19890623,  140,    0
  4181,123265,19890624,  135,    0
  4181,123265,19890625,  125,    0
  4181,123265,19890626,  125,    0
  4181,123265,19890627,  150,    0
  4181,123265,19890628,  140,    0
  4181,123265,19890629,  115,    0
  4181,123265,19890630,  105,    0
  4181,123265,19890701,  115,    0
  4181,123265,19890702,  130,    0
  4181,123265,19890703,  108,    0
  4181,123265,19890704,  120,    0
  4181,123265,19890705,  140,    0
  4181,123265,19890706,  140,    0
  4181,123265,19890707,  150,    0
  4181,123265,19890708,  130,    0
  4181,123265,19890709,  175,    0
  4181,123265,19890710,  145,    0
  4181,123265,19890711,  125,    0
  4181,123265,19890712,  120,    0
  4181,123265,19890713,  146,    0
  4181,123265,19890714,  115,    0
  4181,123265,19890715,  122,    0
  4181,123265,19890716,  125,    0
  4181,123265,19890717,  120,    0
  4181,123265,19890718,  120,    0
  4181,123265,19890719,  100,    0
  4181,123265,19890720,  125,    0
  4181,123265,19890721,   98,    0
  4181,123265,19890722,   90,    0
  4181,123265,19890723,  165,    0
  4181,123265,19890724,  162,    0
  4181,123265,19890725,  170,    0
  4181,123265,19890726,  164,    0
  4181,123265,19890727,  158,    0
  4181,123265,19890728,  115,    0
  4181,123265,19890729,  120,    0
  4181,123265,19890730,  152,    0
  4181,123265,19890731,  124,    0
  4181,123265,19890801,  105,    0
  4181,123265,19890802,  115,    0
  4181,123265,19890803,  120,    0
  4181,123265,19890804,  125,    0
  4181,123265,19890805,  103,    0
  4181,123265,19890806,  115,    0
  4181,123265,19890807,  115,    0
  4181,123265,19890808,  145,    0
  4181,123265,19890809,  150,    0
  4181,123265,19890810,  167,    0
  4181,123265,19890811,  155,    0
  4181,123265,19890812,  165,    0
  4181,123265,19890813,  150,    0
  4181,123265,19890814,  148,    0
  4181,123265,19890815,  155,    0
  4181,123265,19890816,  175,    0
  4181,123265,19890817,  168,    0
  4181,123265,19890818,  140,    0
  4181,123265,19890819,  104,    0
  4181,123265,19890820,  146,    0
  4181,123265,19890821,  150,    0
  4181,123265,19890822,  135,    0
  4181,123265,19890823,  138,    0
  4181,123265,19890824,  125,    0
  4181,123265,19890825,  124,    0
  4181,123265,19890826,   95,    0
  4181,123265,19890827,  112,    0
  4181,123265,19890828,  105,    0
  4181,123265,19890829,  100,    0
  4181,123265,19890830,   65,    0
  4181,123265,19890831,  120,    0
  4181,123265,19890901,  125,    0
  4181,123265,19890902,   90,    0
  4181,123265,19890903,   85,    0
  4181,123265,19890904,   95,    0
  4181,123265,19890905,   90,    0
  4181,123265,19890906,   70,    0
  4181,123265,19890907,  115,    0
  4181,123265,19890908,  123,    0
  4181,123265,19890909,  115,    0
  4181,123265,19890910,  145,    0
  4181,123265,19890911,  130,    0
  4181,123265,19890912,  100,    0
  4181,123265,19890913,   80,    0
  4181,123265,19890914,  126,    0
  4181,123265,19890915,   95,    0
  4181,123265,19890916,  134,    0
  4181,123265,19890917,  158,    0
  4181,123265,19890918,  132,    0
  4181,123265,19890919,  150,    0
  4181,123265,19890920,  129,    0
  4181,123265,19890921,  118,    0
  4181,123265,19890922,  143,    0
  4181,123265,19890923,  134,    0
  4181,123265,19890924,  138,    0
  4181,123265,19890925,  132,    0
  4181,123265,19890926,  115,    0
  4181,123265,19890927,   75,    0
  4181,123265,19890928,   78,    0
  4181,123265,19890929,  101,    0
  4181,123265,19890930,  115,    0
  4181,123265,19891001,  115,    0
  4181,123265,19891002,  120,    0
  4181,123265,19891003,   70,    0
  4181,123265,19891004,   30,    0
  4181,123265,19891005,   25,    0
  4181,123265,19891006,   60,    0
  4181,123265,19891007,   80,    0
  4181,123265,19891008,   65,    0
  4181,123265,19891009,   84,    0
  4181,123265,19891010,   74,    0
  4181,123265,19891011,   80,    0
  4181,123265,19891012,   84,    0
  4181,123265,19891013,  110,    0
  4181,123265,19891014,   70,    0
  4181,123265,19891015,   62,    0
  4181,123265,19891016,   62,    0
  4181,123265,19891017,  105,    0
  4181,123265,19891018,   55,    0
  4181,123265,19891019,   38,    0
  4181,123265,19891020,   80,    0
  4181,123265,19891021,  100,    0
  4181,123265,19891022,  135,    0
  4181,123265,19891023,  125,    0
  4181,123265,19891024,   94,    0
  4181,123265,19891025,   94,    0
  4181,123265,19891026,  102,    0
  4181,123265,19891027,   60,    0
  4181,123265,19891028,   90,    0
  4181,123265,19891029,   96,    0
  4181,123265,19891030,  102,    0
  4181,123265,19891031,   94,    0
  4181,123265,19891101,   76,    0
  4181,123265,19891102,   52,    0
  4181,123265,19891103,   80,    0
  4181,123265,19891104,   57,    0
  4181,123265,19891105,   50,    0
  4181,123265,19891106,   35,    0
  4181,123265,19891107,   54,    0
  4181,123265,19891108,   10,    0
  4181,123265,19891109,   52,    0
  4181,123265,19891110,   20,    0
  4181,123265,19891111,   44,    0
  4181,123265,19891112,    2,    0
  4181,123265,19891113,   -4,    0
  4181,123265,19891114,  -14,    0
  4181,123265,19891115,   22,    0
  4181,123265,19891116,  -18,    0
  4181,123265,19891117,  -20,    0
  4181,123265,19891118,  -28,    0
  4181,123265,19891119,  -28,    0
  4181,123265,19891120,  -54,    0
  4181,123265,19891121,  -50,    0
  4181,123265,19891122,  -10,    0
  4181,123265,19891123,  -20,    0
  4181,123265,19891124,  -32,    0
  4181,123265,19891125,  -46,    0
  4181,123265,19891126,   -4,    0
  4181,123265,19891127,   45,    0
  4181,123265,19891128,  -18,    0
  4181,123265,19891129,  -45,    0
  4181,123265,19891130,  -50,    0
  4181,123265,19891201,  -42,    0
  4181,123265,19891202,  -58,    0
  4181,123265,19891203,  -82,    0
  4181,123265,19891204,  -75,    0
  4181,123265,19891205,   -5,    0
  4181,123265,19891206,   32,    0
  4181,123265,19891207,  -14,    0
  4181,123265,19891208,  -18,    0
  4181,123265,19891209,  -30,    0
  4181,123265,19891210,  -62,    0
  4181,123265,19891211,  -10,    0
  4181,123265,19891212,  -20,    0
  4181,123265,19891213,    2,    0
  4181,123265,19891214,    2,    0
  4181,123265,19891215,   10,    0
  4181,123265,19891216,    4,    0
  4181,123265,19891217,   54,    0
  4181,123265,19891218,   90,    0
  4181,123265,19891219,   45,    0
  4181,123265,19891220,   25,    0
  4181,123265,19891221,  108,    0
  4181,123265,19891222,   80,    0
  4181,123265,19891223,   44,    0
  4181,123265,19891224,   50,    0
  4181,123265,19891225,   35,    0
  4181,123265,19891226,    0,    0
  4181,123265,19891227,  -20,    0
  4181,123265,19891228,  -22,    0
  4181,123265,19891229,  -25,    0
  4181,123265,19891230,  -24,    0
  4181,123265,19891231,  -16,    0
  4181,123265,19900101,  -20,    0
  4181,123265,19900102,  -18,    0
  4181,123265,19900103,  -15,    0
  4181,123265,19900104,  -36,    0
  4181,123265,19900105,   -4,    0
  4181,123265,19900106,  -20,    0
  4181,123265,19900107,  -23,    0
  4181,123265,19900108,   26,    0
  4181,123265,19900109,   36,    0
  4181,123265,19900110,   50,    0
  4181,123265,19900111,   55,    0
  4181,123265,19900112,   32,    0
  4181,123265,19900113,   10,    0
  4181,123265,19900114,    8,    0
  4181,123265,19900115,    0,    0
  4181,123265,19900116,   78,    0
  4181,123265,19900117,   64,    0
  4181,123265,19900118,   29,    0
  4181,123265,19900119,   32,    0
  4181,123265,19900120,   50,    0
  4181,123265,19900121,   58,    0
  4181,123265,19900122,   73,    0
  4181,123265,19900123,   67,    0
  4181,123265,19900124,   23,    0
  4181,123265,19900125,   30,    0
  4181,123265,19900126,   44,    0
  4181,123265,19900127,   30,    0
  4181,123265,19900128,   25,    0
  4181,123265,19900129,   22,    0
  4181,123265,19900130,   14,    0
  4181,123265,19900131,   65,    0
  4181,123265,19900201,   58,    0
  4181,123265,19900202,   50,    0
  4181,123265,19900203,   60,    0
  4181,123265,19900204,   50,    0
  4181,123265,19900205,   45,    0
  4181,123265,19900206,   -2,    0
  4181,123265,19900207,   55,    0
  4181,123265,19900208,   56,    0
  4181,123265,19900209,   45,    0
  4181,123265,19900210,   40,    0
  4181,123265,19900211,   32,    0
  4181,123265,19900212,   10,    0
  4181,123265,19900213,   15,    0
  4181,123265,19900214,    1,    0
  4181,123265,19900215,    6,    0
  4181,123265,19900216,   10,    0
  4181,123265,19900217,   -5,    0
  4181,123265,19900218,   54,    0
  4181,123265,19900219,   30,    0
  4181,123265,19900220,  120,    0
  4181,123265,19900221,   74,    0
  4181,123265,19900222,   38,    0
  4181,123265,19900223,   10,    0
  4181,123265,19900224,   18,    0
  4181,123265,19900225,   92,    0
  4181,123265,19900226,   64,    0
  4181,123265,19900227,   10,    0
  4181,123265,19900228,   24,    0
  4181,123265,19900301,    6,    0
  4181,123265,19900302,   10,    0
  4181,123265,19900303,   10,    0
  4181,123265,19900304,   50,    0
  4181,123265,19900305,   52,    0
  4181,123265,19900306,   70,    0
  4181,123265,19900307,   78,    0
  4181,123265,19900308,   74,    0
  4181,123265,19900309,   30,    0
  4181,123265,19900310,   30,    0
  4181,123265,19900311,   92,    0
  4181,123265,19900312,   62,    0
  4181,123265,19900313,   24,    0
  4181,123265,19900314,   40,    0
  4181,123265,19900315,    5,    0
  4181,123265,19900316,   34,    0
  4181,123265,19900317,   10,    0
  4181,123265,19900318,   26,    0
  4181,123265,19900319,   55,    0
  4181,123265,19900320,   68,    0
  4181,123265,19900321,   50,    0
  4181,123265,19900322,   68,    0
  4181,123265,19900323,   50,    0
  4181,123265,19900324,   44,    0
  4181,123265,19900325,   30,    0
  4181,123265,19900326,   50,    0
  4181,123265,19900327,    5,    0
  4181,123265,19900328,  -10,    0
  4181,123265,19900329,   25,    0
  4181,123265,19900330,   25,    0
  4181,123265,19900331,   78,    0
  4181,123265,19900401,   35,    0
  4181,123265,19900402,   50,    0
  4181,123265,19900403,   56,    0
  4181,123265,19900404,   18,    0
  4181,123265,19900405,   -5,    0
  4181,123265,19900406,  -30,    0
  4181,123265,19900407,  -10,    0
  4181,123265,19900408,    0,    0
  4181,123265,19900409,  -40,    0
  4181,123265,19900410,  -40,    0
  4181,123265,19900411,   62,    0
  4181,123265,19900412,   55,    0
  4181,123265,19900413,   88,    0
  4181,123265,19900414,   60,    0
  4181,123265,19900415,   40,    0
  4181,123265,19900416,   40,    0
  4181,123265,19900417,   26,    0
  4181,123265,19900418,   -4,    0
  4181,123265,19900419,   45,    0
  4181,123265,19900420,   48,    0
  4181,123265,19900421,   80,    0
  4181,123265,19900422,   65,    0
  4181,123265,19900423,   75,    0
  4181,123265,19900424,   68,    0
  4181,123265,19900425,   85,    0
  4181,123265,19900426,   43,    0
  4181,123265,19900427,   60,    0
  4181,123265,19900428,   45,    0
  4181,123265,19900429,   70,    0
  4181,123265,19900430,  100,    0
  4181,123265,19900501,   80,    0
  4181,123265,19900502,   85,    0
  4181,123265,19900503,   78,    0
  4181,123265,19900504,   78,    0
  4181,123265,19900505,   85,    0
  4181,123265,19900506,   75,    0
  4181,123265,19900507,  105,    0
  4181,123265,19900508,  115,    0
  4181,123265,19900509,  120,    0
  4181,123265,19900510,  120,    0
  4181,123265,19900511,  108,    0
  4181,123265,19900512,   90,    0
  4181,123265,19900513,   92,    0
  4181,123265,19900514,  100,    0
  4181,123265,19900515,  104,    0
  4181,123265,19900516,  115,    0
  4181,123265,19900517,  104,    0
  4181,123265,19900518,   95,    0
  4181,123265,19900519,   60,    0
  4181,123265,19900520,   85,    0
  4181,123265,19900521,  100,    0
  4181,123265,19900522,   75,    0
  4181,123265,19900523,   50,    0
  4181,123265,19900524,   85,    0
  4181,123265,19900525,   65,    0
  4181,123265,19900526,   65,    0
  4181,123265,19900527,   65,    0
  4181,123265,19900528,   46,    0
  4181,123265,19900529,   80,    0
  4181,123265,19900530,   60,    0
  4181,123265,19900531,  110,    0
  4181,123265,19900601,   95,    0
  4181,123265,19900602,  116,    0
  4181,123265,19900603,  105,    0
  4181,123265,19900604,  116,    0
  4181,123265,19900605,  115,    0
  4181,123265,19900606,   92,    0
  4181,123265,19900607,  120,    0
  4181,123265,19900608,  114,    0
  4181,123265,19900609,  100,    0
  4181,123265,19900610,  112,    0
  4181,123265,19900611,  134,    0
  4181,123265,19900612,  100,    0
  4181,123265,19900613,  102,    0
  4181,123265,19900614,   88,    0
  4181,123265,19900615,   80,    0
  4181,123265,19900616,  115,    0
  4181,123265,19900617,  115,    0
  4181,123265,19900618,   60,    0
  4181,123265,19900619,  130,    0
  4181,123265,19900620,  160,    0
  4181,123265,19900621,  150,    0
  4181,123265,19900622,  128,    0
  4181,123265,19900623,  130,    0
  4181,123265,19900624,  115,    0
  4181,123265,19900625,  145,    0
  4181,123265,19900626,  162,    0
  4181,123265,19900627,  185,    0
  4181,123265,19900628,  168,    0
  4181,123265,19900629,  135,    0
  4181,123265,19900630,  145,    0
  4181,123265,19900701,  148,    0
  4181,123265,19900702,  122,    0
  4181,123265,19900703,  102,    0
  4181,123265,19900704,   90,    0
  4181,123265,19900705,  145,    0
  4181,123265,19900706,  120,    0
  4181,123265,19900707,  110,    0
  4181,123265,19900708,  140,    0
  4181,123265,19900709,  148,    0
  4181,123265,19900710,  120,    0
  4181,123265,19900711,  130,    0
  4181,123265,19900712,  154,    0
  4181,123265,19900713,  110,    0
  4181,123265,19900714,  102,    0
  4181,123265,19900715,  135,    0
  4181,123265,19900716,  110,    0
  4181,123265,19900717,  150,    0
  4181,123265,19900718,  140,    0
  4181,123265,19900719,  144,    0
  4181,123265,19900720,  130,    0
  4181,123265,19900721,  148,    0
  4181,123265,19900722,  140,    0
  4181,123265,19900723,  102,    0
  4181,123265,19900724,  125,    0
  4181,123265,19900725,  140,    0
  4181,123265,19900726,  145,    0
  4181,123265,19900727,  118,    0
  4181,123265,19900728,  116,    0
  4181,123265,19900729,  180,    0
  4181,123265,19900730,  132,    0
  4181,123265,19900731,  155,    0
  4181,123265,19900801,  152,    0
  4181,123265,19900802,  125,    0
  4181,123265,19900803,  155,    0
  4181,123265,19900804,  156,    0
  4181,123265,19900805,  174,    0
  4181,123265,19900806,  122,    0
  4181,123265,19900807,  105,    0
  4181,123265,19900808,   95,    0
  4181,123265,19900809,  154,    0
  4181,123265,19900810,  160,    0
  4181,123265,19900811,  120,    0
  4181,123265,19900812,  145,    0
  4181,123265,19900813,  170,    0
  4181,123265,19900814,  155,    0
  4181,123265,19900815,  152,    0
  4181,123265,19900816,  162,    0
  4181,123265,19900817,  128,    0
  4181,123265,19900818,  120,    0
  4181,123265,19900819,  100,    0
  4181,123265,19900820,  146,    0
  4181,123265,19900821,  118,    0
  4181,123265,19900822,  145,    0
  4181,123265,19900823,  142,    0
  4181,123265,19900824,  100,    0
  4181,123265,19900825,  120,    0
  4181,123265,19900826,  140,    0
  4181,123265,19900827,  133,    0
  4181,123265,19900828,  134,    0
  4181,123265,19900829,  140,    0
  4181,123265,19900830,  160,    0
  4181,123265,19900831,  155,    0
  4181,123265,19900901,  128,    0
  4181,123265,19900902,  136,    0
  4181,123265,19900903,  155,    0
  4181,123265,19900904,  136,    0
  4181,123265,19900905,  118,    0
  4181,123265,19900906,   98,    0
  4181,123265,19900907,  100,    0
  4181,123265,19900908,  105,    0
  4181,123265,19900909,  120,    0
  4181,123265,19900910,  125,    0
  4181,123265,19900911,  125,    0
  4181,123265,19900912,  100,    0
  4181,123265,19900913,  118,    0
  4181,123265,19900914,  115,    0
  4181,123265,19900915,  114,    0
  4181,123265,19900916,   70,    0
  4181,123265,19900917,   45,    0
  4181,123265,19900918,   86,    0
  4181,123265,19900919,  100,    0
  4181,123265,19900920,   85,    0
  4181,123265,19900921,   85,    0
  4181,123265,19900922,   86,    0
  4181,123265,19900923,   75,    0
  4181,123265,19900924,   98,    0
  4181,123265,19900925,   88,    0
  4181,123265,19900926,   65,    0
  4181,123265,19900927,   70,    0
  4181,123265,19900928,   90,    0
  4181,123265,19900929,  108,    0
  4181,123265,19900930,  114,    0
  4181,123265,19901001,  108,    0
  4181,123265,19901002,   65,    0
  4181,123265,19901003,   98,    0
  4181,123265,19901004,  100,    0
  4181,123265,19901005,   92,    0
  4181,123265,19901006,  120,    0
  4181,123265,19901007,   90,    0
  4181,123265,19901008,   85,    0
  4181,123265,19901009,   65,    0
  4181,123265,19901010,  105,    0
  4181,123265,19901011,  130,    0
  4181,123265,19901012,   60,    0
  4181,123265,19901013,   90,    0
  4181,123265,19901014,   85,    0
  4181,123265,19901015,  115,    0
  4181,123265,19901016,  115,    0
  4181,123265,19901017,  134,    0
  4181,123265,19901018,  120,    0
  4181,123265,19901019,   94,    0
  4181,123265,19901020,   98,    0
  4181,123265,19901021,   38,    0
  4181,123265,19901022,    5,    0
  4181,123265,19901023,    2,    0
  4181,123265,19901024,    6,    0
  4181,123265,19901025,   -6,    0
  4181,123265,19901026,   18,    0
  4181,123265,19901027,   55,    0
  4181,123265,19901028,   60,    0
  4181,123265,19901029,   56,    0
  4181,123265,19901030,    6,    0
  4181,123265,19901031,   55,    0
  4181,123265,19901101,   80,    0
  4181,123265,19901102,   65,    0
  4181,123265,19901103,   30,    0
  4181,123265,19901104,    5,    0
  4181,123265,19901105,   32,    0
  4181,123265,19901106,    2,    0
  4181,123265,19901107,   40,    0
  4181,123265,19901108,   28,    0
  4181,123265,19901109,   25,    0
  4181,123265,19901110,   20,    0
  4181,123265,19901111,   34,    0
  4181,123265,19901112,   80,    0
  4181,123265,19901113,   72,    0
  4181,123265,19901114,   80,    0
  4181,123265,19901115,   94,    0
  4181,123265,19901116,   85,    0
  4181,123265,19901117,   70,    0
  4181,123265,19901118,   64,    0
  4181,123265,19901119,   44,    0
  4181,123265,19901120,   32,    0
  4181,123265,19901121,   32,    0
  4181,123265,19901122,   26,    0
  4181,123265,19901123,    8,    0
  4181,123265,19901124,    4,    0
  4181,123265,19901125,   -6,    0
  4181,123265,19901126,   16,    0
  4181,123265,19901127,   21,    0
  4181,123265,19901128,   22,    0
  4181,123265,19901129,    5,    0
  4181,123265,19901130,  -16,    0
  4181,123265,19901201,  -16,    0
  4181,123265,19901202,    6,    0
  4181,123265,19901203,   62,    0
  4181,123265,19901204,   36,    0
  4181,123265,19901205,   -8,    0
  4181,123265,19901206,  -25,    0
  4181,123265,19901207,    8,    0
  4181,123265,19901208,  -30,    0
  4181,123265,19901209,  -50,    0
  4181,123265,19901210,  -14,    0
